date,region,new_cases,new_deaths,new_tests,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_cases_7day_average,new_deaths_7day_average,new_tests_7day_average,total_vaccinations_7day_average,people_vaccinated_7day_average,people_fully_vaccinated_7day_average,new_vaccinations_7day_average
9/7/2020,USA,23613,295,414205,0,0,0,0,39355.14286,802.7142857,822521.1429,0,0,0,0
9/8/2020,USA,27226,455,662821,0,0,0,0,37266.57143,720.7142857,787724.5714,0,0,0,0
9/9/2020,USA,34049,1161,958033,0,0,0,0,36271,733.2857143,778017.2857,0,0,0,0
9/10/2020,USA,36056,919,1086338,0,0,0,0,35100.28571,717.2857143,785811.5714,0,0,0,0
9/11/2020,USA,47769,1164,1099234,0,0,0,0,34727,746.8571429,800223.1429,0,0,0,0
9/12/2020,USA,41101,711,865092,0,0,0,0,34433.14286,739.5714286,807260.8571,0,0,0,0
9/13/2020,USA,34372,423,627234,0,0,0,0,34883.71429,732.5714286,816136.7143,0,0,0,0
9/14/2020,USA,34423,432,707986,0,0,0,0,36428,752.1428571,858105.4286,0,0,0,0
9/15/2020,USA,39492,1198,966261,0,0,0,0,38180.28571,858.2857143,901454,0,0,0,0
9/16/2020,USA,39030,962,1138269,0,0,0,0,38891.85714,829.8571429,927202,0,0,0,0
9/17/2020,USA,45130,858,1157123,0,0,0,0,40188.14286,821.1428571,937314.1429,0,0,0,0
9/18/2020,USA,49282,891,1228433,0,0,0,0,40404.28571,782.1428571,955771.1429,0,0,0,0
9/19/2020,USA,42202,732,937875,0,0,0,0,40561.57143,785.1428571,966168.7143,0,0,0,0
9/20/2020,USA,38447,266,623753,0,0,0,0,41143.71429,762.7142857,965671.4286,0,0,0,0
9/21/2020,USA,51878,425,749269,0,0,0,0,43637.28571,761.7142857,971569,0,0,0,0
9/22/2020,USA,39866,1029,1028259,0,0,0,0,43690.71429,737.5714286,980425.8571,0,0,0,0
9/23/2020,USA,39069,1056,1203536,0,0,0,0,43696.28571,751,989749.7143,0,0,0,0
9/24/2020,USA,47103,900,1201523,0,0,0,0,43978.14286,757,996092.5714,0,0,0,0
9/25/2020,USA,48295,940,1128556,0,0,0,0,43837.14286,764,981824.4286,0,0,0,0
9/26/2020,USA,44673,769,938356,0,0,0,0,44190.14286,769.2857143,981893.1429,0,0,0,0
9/27/2020,USA,37528,315,597038,0,0,0,0,44058.85714,776.2857143,978076.7143,0,0,0,0
9/28/2020,USA,33294,358,667200,0,0,0,0,41404,766.7142857,966352.5714,0,0,0,0
9/29/2020,USA,43338,836,984324,0,0,0,0,41900,739.1428571,960076.1429,0,0,0,0
9/30/2020,USA,39443,958,1200819,0,0,0,0,41953.42857,725.1428571,959688,0,0,0,0
10/1/2020,USA,45650,869,1224080,0,0,0,0,41745.85714,720.7142857,962910.4286,0,0,0,0
10/2/2020,USA,54950,860,1192015,0,0,0,0,42696.57143,709.2857143,971976,0,0,0,0
10/3/2020,USA,48577,682,976580,0,0,0,0,43254.28571,696.8571429,977436.5714,0,0,0,0
10/4/2020,USA,35738,378,641224,0,0,0,0,42998.57143,705.8571429,983748.8571,0,0,0,0
10/5/2020,USA,39376,481,806594,0,0,0,0,43867.42857,723.4285714,1003662.286,0,0,0,0
10/6/2020,USA,45289,686,1226874,0,0,0,0,44146.14286,702,1038312.286,0,0,0,0
10/7/2020,USA,51056,923,1411650,0,0,0,0,45805.14286,697,1068431,0,0,0,0
10/8/2020,USA,58599,989,1430432,0,0,0,0,47655,714.1428571,1097909.857,0,0,0,0
10/9/2020,USA,56384,969,1400134,0,0,0,0,47859.85714,729.7142857,1127641.143,0,0,0,0
10/10/2020,USA,54953,657,1103560,0,0,0,0,48770.71429,726.1428571,1145781.143,0,0,0,0
10/11/2020,USA,45981,465,747638,0,0,0,0,50234,738.5714286,1160983.143,0,0,0,0
10/12/2020,USA,41774,397,808963,0,0,0,0,50576.57143,726.5714286,1161321.571,0,0,0,0
10/13/2020,USA,52231,801,1064299,0,0,0,0,51568.28571,743,1138096.571,0,0,0,0
10/14/2020,USA,59778,987,1228683,0,0,0,0,52814.28571,752.1428571,1111958.429,0,0,0,0
10/15/2020,USA,64880,842,1302462,0,0,0,0,53711.57143,731.1428571,1093677,0,0,0,0
10/16/2020,USA,69147,948,1329196,0,0,0,0,55534.85714,728.1428571,1083543,0,0,0,0
10/17/2020,USA,56759,761,1116183,0,0,0,0,55792.85714,743,1085346.286,0,0,0,0
10/18/2020,USA,49367,487,770493,0,0,0,0,56276.57143,746.1428571,1088611.286,0,0,0,0
10/19/2020,USA,67717,488,874957,0,0,0,0,59982.71429,759.1428571,1098039,0,0,0,0
10/20/2020,USA,61956,923,1276727,0,0,0,0,61372,776.5714286,1128385.857,0,0,0,0
10/21/2020,USA,63301,1119,1479101,0,0,0,0,61875.28571,795.4285714,1164159.857,0,0,0,0
10/22/2020,USA,76310,894,1531767,0,0,0,0,63508.14286,802.8571429,1196917.714,0,0,0,0
10/23/2020,USA,81933,965,1465157,0,0,0,0,65334.71429,805.2857143,1216340.714,0,0,0,0
10/24/2020,USA,82767,952,1179580,0,0,0,0,69050.14286,832.5714286,1225397.429,0,0,0,0
10/25/2020,USA,62204,461,793387,0,0,0,0,70884,828.8571429,1228668,0,0,0,0
10/26/2020,USA,67310,533,953276,0,0,0,0,70825.85714,835.2857143,1239856.429,0,0,0,0
10/27/2020,USA,76838,974,1339238,0,0,0,0,72951.85714,842.5714286,1248786.571,0,0,0,0
10/28/2020,USA,79426,1034,1502652,0,0,0,0,75255.42857,830.4285714,1252151,0,0,0,0
10/29/2020,USA,91019,1004,1484033,0,0,0,0,77356.71429,846.1428571,1245331.857,0,0,0,0
10/30/2020,USA,99264,1059,1499921,0,0,0,0,79832.57143,859.5714286,1250298.143,0,0,0,0
10/31/2020,USA,89754,924,1220740,0,0,0,0,80830.71429,855.5714286,1256178.143,0,0,0,0
11/1/2020,USA,104900,499,900196,0,0,0,0,86930.14286,861,1271436.571,0,0,0,0
11/2/2020,USA,85211,574,1016908,0,0,0,0,89487.42857,866.8571429,1280526.857,0,0,0,0
11/3/2020,USA,127198,1575,1367074,0,0,0,0,96681.71429,952.7142857,1284503.429,0,0,0,0
11/4/2020,USA,104541,1116,1631825,0,0,0,0,100269.5714,964.4285714,1302956.714,0,0,0,0
11/5/2020,USA,129367,1159,1695238,0,0,0,0,105747.8571,986.5714286,1333128.857,0,0,0,0
11/6/2020,USA,128033,1231,1676993,0,0,0,0,109857.7143,1011.142857,1358424.857,0,0,0,0
11/7/2020,USA,127510,1081,1455522,0,0,0,0,115251.4286,1033.571429,1391965.143,0,0,0,0
11/8/2020,USA,115170,573,1010820,0,0,0,0,116718.5714,1044.142857,1407768.571,0,0,0,0
11/9/2020,USA,120434,779,1223584,0,0,0,0,121750.4286,1073.428571,1437293.714,0,0,0,0
11/10/2020,USA,140504,1419,1538027,0,0,0,0,123651.2857,1051.142857,1461715.571,0,0,0,0
11/11/2020,USA,146750,1434,1790422,0,0,0,0,129681.1429,1096.571429,1484372.286,0,0,0,0
11/12/2020,USA,164750,1208,1852589,0,0,0,0,134735.8571,1103.571429,1506851,0,0,0,0
11/13/2020,USA,180398,1202,1904064,0,0,0,0,142216.5714,1099.428571,1539289.714,0,0,0,0
11/14/2020,USA,167926,1346,1598692,0,0,0,0,147990.2857,1137.285714,1559742.571,0,0,0,0
11/15/2020,USA,136356,778,1197702,0,0,0,0,151016.8571,1166.571429,1586440,0,0,0,0
11/16/2020,USA,162624,834,1490080,0,0,0,0,157044,1174.428571,1624510.857,0,0,0,0
11/17/2020,USA,163958,1719,1904310,0,0,0,0,160394.5714,1217.285714,1676837,0,0,0,0
11/18/2020,USA,173251,1919,2098292,0,0,0,0,164180.4286,1286.571429,1720818.429,0,0,0,0
11/19/2020,USA,191510,2057,2074776,0,0,0,0,168003.2857,1407.857143,1752559.429,0,0,0,0
11/20/2020,USA,198333,1956,2148384,0,0,0,0,170565.4286,1515.571429,1787462.286,0,0,0,0
11/21/2020,USA,179436,1621,1855975,0,0,0,0,172209.7143,1554.857143,1824217,0,0,0,0
11/22/2020,USA,146947,1036,1422467,0,0,0,0,173722.7143,1591.714286,1856326.286,0,0,0,0
11/23/2020,USA,174089,1099,1672301,0,0,0,0,175360.5714,1629.571429,1882357.857,0,0,0,0
11/24/2020,USA,175544,2131,1968568,0,0,0,0,177015.7143,1688.428571,1891537.571,0,0,0,0
11/25/2020,USA,183403,2259,2222275,0,0,0,0,178466,1737,1909249.429,0,0,0,0
11/26/2020,USA,112526,1388,1506429,0,0,0,0,167182.5714,1641.428571,1828057,0,0,0,0
11/27/2020,USA,207933,1551,1510750,0,0,0,0,168554,1583.571429,1736966.429,0,0,0,0
11/28/2020,USA,155661,1365,1347225,0,0,0,0,165157.5714,1547,1664287.857,0,0,0,0
11/29/2020,USA,140328,1039,1151478,0,0,0,0,164212,1547.428571,1625575.143,0,0,0,0
11/30/2020,USA,160321,1348,1463963,0,0,0,0,162245.1429,1583,1595812.571,0,0,0,0
12/1/2020,USA,188339,2551,1841200,0,0,0,0,164073,1643,1577617.143,0,0,0,0
12/2/2020,USA,202894,2815,2095612,0,0,0,0,166857.4286,1722.428571,1559522.429,0,0,0,0
12/3/2020,USA,223421,2944,2145986,0,0,0,0,182699.5714,1944.714286,1650887.714,0,0,0,0
12/4/2020,USA,232644,2701,2116216,0,0,0,0,186229.7143,2109,1737382.857,0,0,0,0
12/5/2020,USA,215811,2358,1690832,0,0,0,0,194822.5714,2250.857143,1786469.571,0,0,0,0
12/6/2020,USA,181253,1352,1292448,0,0,0,0,200669,2295.571429,1806608.143,0,0,0,0
12/7/2020,USA,194409,1609,1538658,0,0,0,0,205538.7143,2332.857143,1817278.857,0,0,0,0
12/8/2020,USA,224452,2623,1911700,0,0,0,0,210697.7143,2343.142857,1827350.286,0,0,0,0
12/9/2020,USA,222648,3177,2120350,0,0,0,0,213519.7143,2394.857143,1830884.286,0,0,0,0
12/10/2020,USA,231428,2996,2176908,0,0,0,0,214663.5714,2402.285714,1835301.714,0,0,0,0
12/11/2020,USA,240089,3410,2051867,0,0,0,0,215727.1429,2503.571429,1826109,0,0,0,0
12/12/2020,USA,217797,2470,1718383,0,0,0,0,216010.8571,2519.571429,1830044.857,0,0,0,0
12/13/2020,USA,187971,1634,1245736,0,0,0,0,216970.5714,2559.857143,1823371.714,0,0,0,0
12/14/2020,USA,194314,1653,1487896,0,0,0,0,216957,2566.142857,1816120,0,0,0,0
12/15/2020,USA,208992,3115,1937833,0,0,0,0,214748.4286,2636.428571,1819853.286,0,0,0,0
12/16/2020,USA,246644,3670,2068807,0,0,0,0,218176.4286,2706.857143,1812490,0,0,0,0
12/17/2020,USA,239900,3500,2042639,0,0,0,0,219386.7143,2778.857143,1793308.714,0,0,0,0
12/18/2020,USA,251832,2974,2012675,0,0,0,0,221064.2857,2716.571429,1787709.857,0,0,0,0
12/19/2020,USA,192102,2654,1700981,0,0,0,0,217393.5714,2742.857143,1785223.857,0,0,0,0
12/20/2020,USA,188015,1722,1270685,556208,556208,0,0,217399.8571,2755.428571,1788788,79458.28571,79458.28571,0,0
12/21/2020,USA,198703,1924,1519471,614117,614117,0,57909,218026.8571,2794.142857,1793298.714,167189.2857,167189.2857,0,8272.714286
12/22/2020,USA,198107,3405,1978463,0,0,0,0,216471.8571,2835.571429,1799103,167189.2857,167189.2857,0,8272.714286
12/23/2020,USA,229624,3432,2266263,1008025,1008025,0,0,214040.4286,2801.571429,1827311,311192.8571,311192.8571,0,8272.714286
12/24/2020,USA,194155,2898,1882457,0,0,0,0,207505.4286,2715.571429,1804427.857,311192.8571,311192.8571,0,8272.714286
12/25/2020,USA,97880,1434,1068887,0,0,0,0,185512.2857,2495.571429,1669601,311192.8571,311192.8571,0,8272.714286
12/26/2020,USA,226416,1892,981084,1944585,1944585,0,0,190414.2857,2386.714286,1566758.571,588990.7143,588990.7143,0,8272.714286
12/27/2020,USA,155845,1436,936422,0,0,0,0,185818.5714,2345.857143,1519006.714,509532.4286,509532.4286,0,8272.714286
12/28/2020,USA,174152,2008,1281866,2127143,2127143,0,0,182311.2857,2357.857143,1485063.143,725679,725679,0,0
12/29/2020,USA,200408,3634,1855441,0,0,0,0,182640,2390.571429,1467488.571,725679,725679,0,0
12/30/2020,USA,233701,3752,2184658,2794588,2794588,0,0,183222.4286,2436.285714,1455830.714,980902.2857,980902.2857,0,0
12/31/2020,USA,235600,3462,1917658,0,0,0,0,189143.1429,2516.857143,1460859.429,980902.2857,980902.2857,0,0
1/1/2021,USA,153916,2155,1243010,0,0,0,0,197148.2857,2619.857143,1485734.143,980902.2857,980902.2857,0,0
1/2/2021,USA,300462,2515,1108276,4225756,4225756,0,0,207726.2857,2708.857143,1503904.429,1306783.857,1306783.857,0,0
1/3/2021,USA,208853,1453,1041536,0,0,0,0,215298.8571,2711.285714,1518920.714,1306783.857,1306783.857,0,0
1/4/2021,USA,184005,2093,1392811,4563260,4563260,0,0,216706.4286,2723.428571,1534770,1654800.571,1654800.571,0,0
1/5/2021,USA,235042,3710,1952643,4836469,4836469,0,273209,221654.1429,2734.285714,1548656,2345724.714,2345724.714,0,39029.85714
1/6/2021,USA,255637,3904,2317840,5306797,5306797,0,470328,224787.8571,2756,1567682,2704611.714,2704611.714,0,106219.5714
1/7/2021,USA,278337,3993,2251363,5919418,5919418,0,612621,230893.1429,2831.857143,1615354.143,3550242.857,3550242.857,0,193736.8571
1/8/2021,USA,295257,4110,2143636,6688231,6688231,0,768813,251084.7143,3111.142857,1744015,4505704.429,4505704.429,0,303567.2857
1/9/2021,USA,260967,3325,1712309,0,0,0,0,245442.5714,3226.857143,1830305.429,3902025,3902025,0,303567.2857
1/10/2021,USA,213415,2003,1159228,0,0,0,0,246094.2857,3305.428571,1847118.571,3902025,3902025,0,303567.2857
1/11/2021,USA,214664,2107,1515864,8987322,8987322,0,0,250474.1429,3307.428571,1864697.571,4534033.857,4534033.857,0,303567.2857
1/12/2021,USA,226967,4476,2019830,9327138,9327138,0,339816,249320.5714,3416.857143,1874295.714,5175558,5175558,0,313082.5714
1/13/2021,USA,230301,4013,2098331,10278462,0,0,951324,245701.1429,3432.428571,1842937.286,5885795.857,4417444.143,0,381796.2857
1/14/2021,USA,235766,3988,2068743,11148991,9690757,1342086,870529,239619.5714,3431.714286,1816848.714,6632877.714,4956206.857,191726.5714,418640.2857
1/15/2021,USA,242780,3888,2028841,12279180,10595866,1610524,1130189,232122.8571,3400,1800449.429,7431584.714,5514440.429,421801.4286,470265.4286
1/16/2021,USA,201858,3423,1580552,0,0,0,0,223678.7143,3414,1781627,7431584.714,5514440.429,421801.4286,470265.4286
1/17/2021,USA,177931,1883,1065840,0,0,0,0,218609.5714,3396.857143,1768285.857,7431584.714,5514440.429,421801.4286,470265.4286
1/18/2021,USA,143598,1553,1284311,0,0,0,0,208457.2857,3317.714286,1735206.857,6147681.571,4230537.286,421801.4286,470265.4286
1/19/2021,USA,176216,2723,1802571,15707588,13595803,2023124,0,201207.1429,3067.285714,1704169.857,7059174.429,4840346.571,710819.1429,421720.2857
1/20/2021,USA,183261,4406,2122176,16525281,14270441,2161419,817693,194487.1429,3123.428571,1707576.286,7951577.143,6878981,1019593.286,402630.1429
1/21/2021,USA,193856,4192,2039695,17546374,15053257,2394961,1021093,188500,3152.571429,1703426.571,8865489,7645052.429,1170004,424139.2857
1/22/2021,USA,190760,3846,1913868,19107959,16243093,2756953,1561585,181068.5714,3146.571429,1687001.857,9841028.857,8451799.143,1333779.571,485767.2857
1/23/2021,USA,170759,3346,1541743,20537990,17390345,3027865,1430031,176625.8571,3135.571429,1681457.714,12775027.43,10936134.14,1766331.714,690057.4286
1/24/2021,USA,131198,1892,998100,21848655,18502131,3216836,1310665,169949.7143,3136.857143,1671780.571,15896263.86,13579295.71,2225879.714,877295.2857
1/25/2021,USA,151677,1976,1225905,22734243,19252279,3346390,885588,171103.8571,3197.285714,1663436.857,19144012.86,16329621.29,2703935.429,1003807.857
1/26/2021,USA,147626,4009,1772504,23540994,19902237,3481921,806751,167019.5714,3381,1659141.571,20263070.86,17230540.43,2912335,1119058
1/27/2021,USA,153961,3967,2053961,24652634,20687970,3801053,1111640,162833.8571,3318.285714,1649396.571,21424121.29,18147330.29,3146568.429,1161050.429
1/28/2021,USA,168804,4007,1896181,26193682,21698606,4263056,1541048,159255,3291.857143,1628894.571,22659451,19096665.86,3413439.143,1235329.714
1/29/2021,USA,166613,3617,1832510,27884661,22858318,4780888,1690979,155805.4286,3259.142857,1617272,23913265.57,20041698,3702572.714,1253814.571
1/30/2021,USA,142459,2783,1430981,29577902,24064165,5259693,1693241,151762.5714,3178.714286,1601448.857,25204681.57,20995100.86,4021405.286,1291416
1/31/2021,USA,112152,1858,943955,31123299,25201143,5657142,1545397,149041.7143,3173.857143,1593713.857,26529630.71,21952102.57,4370020.429,1324949.143
2/1/2021,USA,134975,2071,1031948,32222402,26023153,5927847,1099103,146655.7143,3187.428571,1566005.714,27885082,22919370.29,4738800,1355451.286
2/2/2021,USA,115303,3435,1632009,32780860,26440836,6064792,558458,142038.1429,3105.428571,1545935,29205062.86,23853455.86,5107781.571,1319980.857
2/3/2021,USA,121691,3907,1868926,33878254,27154956,6436931,1097394,137428.1429,3096.857143,1519501.429,30523008.57,24777311,5484335.571,1317945.714
2/4/2021,USA,124006,3736,1928044,35203710,27905197,6926050,1325456,131028.4286,3058.142857,1524053.286,31810155.43,25663966.86,5864763.286,1287146.857
2/5/2021,USA,134422,3666,1828575,36819212,28909497,7503864,1615502,126429.7143,3065.142857,1523491.143,33086519.86,26528421,6253759.857,1276364.429
2/6/2021,USA,104176,2670,1332893,39037964,30250964,8317180,2218752,120960.7143,3049,1509478.571,34437957.29,27412249.43,6690543.714,1351437.429
2/7/2021,USA,89746,1437,828581,41210937,31579100,9147185,2172973,117759.8571,2988.857143,1492996.571,35879048.43,28323386.14,7189121.286,1441091.143
2/8/2021,USA,90438,1620,1042091,42417617,32340146,9518015,1206680,111397.4286,2924.428571,1494445.571,37335507.71,29225813.71,7702002.429,1456459.286
2/9/2021,USA,95265,3073,1691545,43206190,32867213,9840429,788573,108534.8571,2872.714286,1502950.714,38824840.57,30143867.57,8241379.143,1489332.857
2/10/2021,USA,95250,3296,1637637,44769970,33783384,10469514,1563780,104757.5714,2785.428571,1469909.429,40380800,31090785.86,8817462.429,1555959.429
2/11/2021,USA,105764,3228,1414887,46390270,34723964,11188782,1620300,102151.5714,2712.857143,1396601.286,41978880,32064895.43,9426424.143,1598080
2/12/2021,USA,99670,2910,1411757,48410558,35834855,12085830,2020288,97187,2604.857143,1337055.857,43634786.57,33054232.29,10080990.71,1655906.571
2/13/2021,USA,87219,2187,1101327,50641884,37056122,13082172,2231326,94764.57143,2535.857143,1303975,45292489.43,34026397.71,10761703.86,1657702.857
2/14/2021,USA,65135,1164,663815,52884356,38292270,14077440,2242472,91248.71429,2496.857143,1280437,46960120.71,34985422,11466026,1667631.286
2/15/2021,USA,54279,959,797914,0,0,0,0,86083.14286,2402.428571,1245554.571,40900461.14,30365401.14,10106309.57,1495248.429
2/16/2021,USA,62498,1751,1249575,55220364,39670551,15015434,0,81402.14286,2213.571429,1182416,42616771.71,31337306.57,10845596,1382595.143
2/17/2021,USA,70139,2409,1469994,56281827,40268009,15471536,1061463,77814.85714,2086.857143,1158467,44261322.71,32263681.57,11560170.57,1310835.571
2/18/2021,USA,69911,2529,1414231,57737767,41021049,16162358,1455940,72693,1987,1158373.286,45882393.71,33163265.14,12270681.43,1287355.571
2/19/2021,USA,79282,2612,1353238,59585043,41977401,17039118,1847276,69780.42857,1944.428571,1150013.429,47478748.71,34040771.71,12978294,1262639.571
2/20/2021,USA,71696,1823,1057427,61289500,42809595,17895667,1704457,67562.85714,1892.428571,1143742,48999836.71,34862696.43,13665936.14,1187372.571
2/21/2021,USA,57152,1232,683444,63090634,43628092,18865319,1801134,66422.42857,1902.142857,1146546.143,50457876.43,35624956.71,14349918.86,1124324.286
2/22/2021,USA,56159,1325,1038567,64177474,44138118,19438495,1086840,66691,1954.428571,1180925.143,59626087,41930402.14,17126846.71,1279587.143
2/23/2021,USA,72270,2282,1642747,65032083,44544969,19882544,854609,68087,2030.285714,1237092.571,61027761.14,42626747.57,17822148.14,1401674.143
2/24/2021,USA,74749,3169,1686445,66464947,45237143,20607261,1432864,68745.57143,2138.857143,1268014.143,62482492.57,43336623.86,18555823.14,1454731.429
2/25/2021,USA,77504,2450,1610809,68274117,46074392,21555117,1809170,69830.28571,2127.571429,1296096.714,63987685.43,44058530,19326217.29,1505192.857
2/26/2021,USA,77349,2067,1475123,70454064,47184199,22613359,2179947,69554.14286,2049.714286,1313508.857,65540402.71,44802358.29,20122537.43,1552717.286
2/27/2021,USA,64626,1518,1074085,72806180,48435536,23698627,2352116,68544.14286,2006.142857,1315888.571,67185642.71,45606064.14,20951531.71,1645240
2/28/2021,USA,51422,1091,632742,75236003,49772180,24779920,2429823,67725.57143,1986,1308645.429,68920695.43,46483791,21796474.71,1735052.714
3/1/2021,USA,58098,1521,993084,76899987,50732997,25466405,1663984,68002.57143,2014,1302147.857,70738197.29,47425916.57,22657604.71,1817501.857
3/2/2021,USA,57098,1957,1610682,78631601,51755447,26162122,1731614,65835.14286,1967.571429,1297567.143,72680985.57,48455984.86,23554687.29,1942788.286
3/3/2021,USA,67191,2468,1735765,80540474,52855579,26957804,1908873,64755.42857,1867.428571,1304612.857,74691775.14,49544332.86,24461907.71,2010789.571
3/4/2021,USA,68060,1941,1551558,82572848,54035670,27795980,2032374,63406.28571,1794.714286,1296148.429,76734451,50681658.29,25353459.57,2042675.857
3/5/2021,USA,66419,1783,1429961,85008094,55547697,28701201,2435246,61844.85714,1754.142857,1289696.714,78813598.14,51876443.71,26223151.29,2079147.143
3/6/2021,USA,58254,1506,1066023,87912323,57358849,29776160,2904229,60934.57143,1752.428571,1288545,80971618.57,53151202.71,27091370.29,2158020.429
3/7/2021,USA,41073,699,608662,90351750,58873710,30686881,2439427,59456.14286,1696.428571,1285105,83131011,54451421.29,27935221.86,2159392.429
3/8/2021,USA,44917,738,975919,92089852,60005231,31493040,1738102,57573.14286,1584.571429,1282652.857,85300991.71,55776026.14,28796169.71,2169980.714
3/9/2021,USA,57667,1809,1539426,93692598,61088527,32102061,1602746,57654.42857,1563.428571,1272473.429,87452562.71,57109323.29,29644732.43,2151571
3/10/2021,USA,57895,1572,1612122,95721290,62451150,32904161,2028692,56326.42857,1435.428571,1254810.143,89621250.71,58480119.14,30494212,2168688
3/11/2021,USA,62471,1553,1496168,98203893,64071674,33863127,2482603,55528,1380,1246897.286,91854257.14,59913834,31360947.29,2233006.429
3/12/2021,USA,61513,1565,1397803,101128005,65965305,35000159,2924112,54827.14286,1348.857143,1242303.286,94157101.57,61402063.71,32260798.43,2302844.429
3/13/2021,USA,53031,1006,1024404,105703501,68884011,36929777,4575496,54081,1277.428571,1236357.714,96698698.43,63048515.43,33282743.71,2541596.857
3/14/2021,USA,38278,578,578755,107060274,69784210,37459269,1356773,53681.71429,1260.142857,1232085.286,99085630.43,64607158.29,34250227.71,2386932
3/15/2021,USA,56541,757,945880,109081860,71054445,38335432,2021586,55342.28571,1262.857143,1227794,101513060.1,66185617.43,35227712.29,2427429.714
3/16/2021,USA,54008,1188,1494866,110737856,72135616,39042345,1655996,54819.57143,1174.142857,1221428.286,103948097,67763773,36219181.43,2435036.857
3/17/2021,USA,59280,1216,1614367,113037627,73669956,39989196,2299771,55017.42857,1123.285714,1221749,106421859.4,69366459.57,37231329.29,2473762.429
3/18/2021,USA,60375,1660,1472701,115730008,75495716,40981464,2692381,54718,1138.571429,1218396.571,108925590.1,70998465.57,38248234.57,2503730.714
3/19/2021,USA,61651,1147,1341825,118313818,77230061,41934629,2583810,54737.71429,1078.857143,1210399.714,111380706.3,72607716.43,39238873.14,2455116.143
3/20/2021,USA,55519,737,988852,121441497,79367225,43036818,3127679,55093.14286,1040.428571,1205320.857,113628991.4,74105318.43,40111307.57,2248285.143
3/21/2021,USA,33822,447,613161,124481412,81415769,44141228,3039915,54456.57143,1021.714286,1210236,116117725.4,75766969.71,41065873.14,2488734
3/22/2021,USA,51436,722,972622,126509736,82772416,44910946,2028324,53727.28571,1016.714286,1214056.286,118607422,77440965.57,42005232.29,2489696.571
3/23/2021,USA,53688,877,1525025,128217029,83930495,45533962,1707293,53681.57143,972.2857143,1218364.714,121104446.7,79125948.29,42932606.14,2497024.714
3/24/2021,USA,86938,1511,1651973,130473853,85472166,46365515,2256824,57632.71429,1014.428571,1223737,123595336.1,80811978.29,43843508.86,2490889.429
3/25/2021,USA,67546,1403,1442892,133305295,87343622,47419832,2831442,58657.14286,977.7142857,1219478.571,126106091.4,82504536.29,44763275.71,2510755.286
3/26/2021,USA,77377,1151,1370739,136684688,89559225,48695172,3379393,60903.71429,978.2857143,1223609.143,128730501.4,84265845.43,45729067.57,2624410
3/27/2021,USA,62842,791,997472,140180735,91707729,50141769,3496047,61949.85714,986,1224840.571,131407535.4,86028774.57,46744060.57,2677034
3/28/2021,USA,43223,525,622184,143462691,93631163,51593564,3281956,63292.85714,997.1428571,1226129.571,134119146.7,87773830.86,47808680,2711611.286
3/29/2021,USA,69273,709,1004976,145812835,95015762,52614231,2350144,65841,995.2857143,1230751.571,136876732.3,89522880.29,48909149.29,2757585.571
3/30/2021,USA,61429,885,1529068,147602345,96044046,53423486,1789510,66946.85714,996.4285714,1231329.143,139646063.1,91253387.57,50036224.14,2769330.857
3/31/2021,USA,66765,1077,1576095,150273292,97593290,54607041,2670947,64065,934.4285714,1220489.429,142474554.4,92984976.71,51213585,2828491.286
4/1/2021,USA,79119,1077,1437775,153631404,99565311,56089614,3358112,65718.28571,887.8571429,1219758.429,145378284.3,94730932.29,52452125.29,2903729.857
4/2/2021,USA,69887,952,1340694,157606463,101804762,57984785,3975059,64648.28571,859.4285714,1215466.286,148367109.3,96480294.71,53779212.86,2988825
4/3/2021,USA,63261,739,968021,161688422,104213478,59858146,4081959,64708.14286,852,1211259,151439636,98266830.29,55167266.71,3072526.714
4/4/2021,USA,35133,297,562920,165053746,106214924,61416536,3365324,63552.42857,819.4285714,1202792.714,154524072.4,100064510.4,56570548.43,3084436.429
4/5/2021,USA,77404,518,944718,167187795,107515428,62392065,2134049,64714,792.1428571,1194184.429,157577638.1,101850177,57967381.86,3053565.714
4/6/2021,USA,60674,861,1547487,168592075,108301234,63016976,1404280,64606.14286,788.7142857,1196815.714,160576171,103601203.9,59337880.43,2998532.857
4/7/2021,USA,75021,2593,1660663,171476655,109995734,64422618,2884580,65785.57143,1005.285714,1208896.857,163605222.9,105372981.6,60740105.71,3029051.857
4/8/2021,USA,79894,1025,1509864,174879716,112046611,66203123,3403061,65896.28571,997.8571429,1219195.286,166640696,107156024.4,62184892.71,3035473.143
4/9/2021,USA,82710,896,1446049,178837781,114436039,68202458,3958065,67728.14286,989.8571429,1234246,169673741.4,108960492.6,63644560.29,3033045.429
4/10/2021,USA,66687,712,1008707,183467709,117142879,70692645,4629928,68217.57143,986,1240058.286,172785068.1,110807549.9,65192345.86,3111326.714
4/11/2021,USA,46509,305,642841,187047131,119242902,72630892,3579422,69842.71429,987.1428571,1251475.571,175926980.3,112668689.6,66794396.71,3141912.143
4/12/2021,USA,70075,479,1049217,189692045,120848490,74066085,2644914,68795.71429,981.5714286,1266404,179141873.1,114573412.7,68462113.86,3214892.857
4/13/2021,USA,77966,835,1605579,192282781,122295530,75322283,2590736,71266,977.8571429,1274702.857,182526259.7,116572597.9,70220014.86,3384386.571
4/14/2021,USA,75403,955,1666759,194791836,123917385,76681252,2509055,71320.57143,743.8571429,1275573.714,185856999.9,118561405.1,71971248.29,3330740.143
