date,new_cases_global,new_deaths_global,new_tests_global,total_vaccinations_global,people_vaccinated_global,people_fully_vaccinated_global,new_vaccinations_global,new_cases_7day_average_global,new_deaths_7day_average_global,new_tests_7day_average_global,total_vaccinations_7day_average_global,people_vaccinated_7day_average_global,people_fully_vaccinated_7day_average_global,new_vaccinations_7day_average_global,new_cases_usa,new_deaths_usa,new_tests_usa,total_vaccinations_usa,people_vaccinated_usa,people_fully_vaccinated_usa,new_vaccinations_usa,new_cases_7day_average_usa,new_deaths_7day_average_usa,new_tests_7day_average_usa,total_vaccinations_7day_average_usa,people_vaccinated_7day_average_usa,people_fully_vaccinated_7day_average_usa,new_vaccinations_7day_average_usa
1/1/21,1712466,31783,4830552,22388388,13301107,4348,399719,1887790,36646,5363401,16647475,11254750,2258,2124863,153916,2155,1243010,0,0,0,0,197148,2620,1485734,980902,980902,0,0
1/2/21,1944044,27502,4029099,32461657,23373236,5540,4994630,1937251,37130,5317846,19646048,13383549,3049,2553759,300462,2515,1108276,4225756,4225756,0,0,207726,2709,1503904,1306784,1306784,0,0
1/3/21,1676398,24038,3934250,30391113,21302664,5536,1545139,1979954,37084,5297018,22307452,15175184,3830,2606950,208853,1453,1041536,0,0,0,0,215299,2711,1518921,1306784,1306784,0,0
1/4/21,1762741,33871,5240342,35990082,26826928,5795,2268814,2007532,37296,5358378,25470187,17459197,4626,2793757,184005,2093,1392811,4563260,4563260,0,0,216706,2723,1534770,1654801,1654801,0,0
1/5/21,2392728,51326,6342224,40961532,29355590,5983,4169502,2043915,37401,5406396,29518667,20280185,5030,3260893,235042,3710,1952643,4836469,4836469,0,273209,221654,2734,1548656,2345725,2345725,0,39030
1/6/21,2513194,48980,6959344,44073806,32058393,7405,3129093,2048586,37198,5404916,33262886,22738390,5559,3360153,255637,3904,2317840,5306797,5306797,0,470328,224788,2756,1567682,2704612,2704612,0,106220
1/7/21,2867197,49008,6984602,48161314,36032015,9476,3977876,2124110,38073,5474345,36346842,26035705,6298,2926396,278337,3993,2251363,5919418,5919418,0,612621,230893,2832,1615354,3550243,3550243,0,193737
1/8/21,2575526,49797,6838892,52758094,40223015,13781,4487801,2247404,40646,5761250,40685371,29881692,7645,3510408,295257,4110,2143636,6688231,6688231,0,768813,251085,3111,1744015,4505704,4505704,0,303567
1/9/21,2418415,41703,5873675,65205307,34290231,16826,10370510,2315171,42675,6024761,45363035,31441262,9257,4278391,260967,3325,1712309,0,0,0,0,245443,3227,1830305,3902025,3902025,0,303567
1/10/21,1859570,27569,4787705,62617677,41885682,1959072,3815811,2341339,43179,6146683,49966830,34381693,288334,4602772,213415,2003,1159228,0,0,0,0,246094,3305,1847119,3902025,3902025,0,303567
1/11/21,1985446,34118,5566761,79143102,57228880,1829395,7238291,2373154,43214,6193315,56131547,38724829,548848,5312698,214664,2107,1515864,8987322,8987322,0,0,250474,3307,1864698,4534034,4534034,0,303567
1/12/21,2269531,56417,9523171,83325126,60916413,1985083,4181896,2355554,43942,6647736,62183489,43233518,831577,5314468,226967,4476,2019830,9327138,9327138,0,339816,249321,3417,1874296,5175558,5175558,0,313083
1/13/21,2419485,54746,6898725,104185591,56620155,2215858,9684253,2342167,44765,6639076,70770887,46742342,1147070,6250920,230301,4013,2098331,10278462,0,0,951324,245701,3432,1842937,5885796,4417444,0,381796
1/14/21,2431835,50975,7265737,100840157,69827271,6487020,7884566,2279973,45046,6679238,78296436,51570235,2072434,6809018,235766,3988,2068743,11148991,9690757,1342086,870529,239620,3432,1816849,6632878,4956207,191727,418640
1/15/21,2449738,48908,6875806,109688169,76156600,7440495,8654832,2262003,44919,6684511,86429304,56703605,3133393,7404308,242780,3888,2028841,12279180,10595866,1610524,1130189,232123,3400,1800449,7431585,5514440,421801,470265
1/16/21,2024495,43607,5913894,100262813,67500402,5924605,3559341,2205729,45191,6690257,91437519,61447915,3977361,6431284,201858,3423,1580552,0,0,0,0,223679,3414,1781627,7431585,5514440,421801,470265
1/17/21,1670299,28524,4687737,102706714,69390985,6299374,2576721,2178690,45328,6675976,97164525,65377244,4597404,6254271,177931,1883,1065840,0,0,0,0,218610,3397,1768286,7431585,5514440,421801,470265
1/18/21,1680978,31781,5409410,108551982,74048350,6845608,4943177,2135194,44994,6653497,101365793,67780025,5314006,5926398,143598,1553,1284311,0,0,0,0,208457,3318,1735207,6147682,4230537,421801,470265
1/19/21,1959023,55911,6581460,136632668,97745428,10457493,12323663,2090836,44922,6233253,108981156,73041313,6524350,7089508,176216,2723,1802571,15707588,13595803,2023124,0,201207,3067,1704170,7059174,4840347,710819,421720
1/20/21,2253513,58501,7464722,170052335,104382358,11810667,18057649,2067126,45458,6314109,118390691,79864485,7895037,8285707,183261,4406,2122176,16525281,14270441,2161419,817693,194487,3123,1707576,7951577,6878981,1019593,402630
1/21/21,2119340,55294,7019224,164394648,111359694,13605623,9522734,2022484,46075,6278893,127469904,85797688,8911981,8519731,193856,4192,2039695,17546374,15053257,2394961,1021093,188500,3153,1703427,8865489,7645052,1170004,424139
1/22/21,2131399,52626,6980350,176033223,120563842,15313975,11344290,1977007,46606,6293828,136947769,92141580,10036764,8903939,190760,3846,1913868,19107959,16243093,2756953,1561585,181069,3147,1687002,9841029,8451799,1333780,485767
1/23/21,1808917,43574,6537244,184441227,126842520,16656121,9463807,1946210,46602,6382878,148973257,100619025,11569837,9747434,170759,3346,1541743,20537990,17390345,3027865,1430031,176626,3136,1681458,12775027,10936134,1766332,690057
1/24/21,1416764,29267,4905510,193854899,134128480,18113212,7931435,1909991,46708,6413989,161994426,109867239,13257528,10512394,131198,1892,998100,21848655,18502131,3216836,1310665,169950,3137,1671781,15896264,13579296,2225880,877295
1/25/21,1631356,36988,5424479,201950813,140481314,19821567,8420493,1902902,47452,6416141,175337116,119357662,15111237,11009153,151677,1976,1225905,22734243,19252279,3346390,885588,171104,3197,1663437,19144013,16329621,2703935,1003808
1/26/21,1798848,56892,6480206,210425923,146081143,21720105,8297206,1880020,47592,6401676,185879010,126262764,16720181,10433945,147626,4009,1772504,23540994,19902237,3481921,806751,167020,3381,1659142,20263071,17230540,2912335,1119058
1/27/21,1955040,55480,6810739,259481496,154142371,24122946,26032821,1837381,47160,6308250,198654604,133371338,18479078,11573255,153961,3967,2053961,24652634,20687970,3801053,1111640,162834,3318,1649397,21424121,18147330,3146568,1161050
1/28/21,1992189,55779,6856387,249865496,162869853,27215210,13437483,1819216,47229,6284988,210864725,140729932,20423305,12132505,168804,4007,1896181,26193682,21698606,4263056,1541048,159255,3292,1628895,22659451,19096666,3413439,1235330
1/29/21,1912755,50101,7111222,261559798,170450776,29959271,13139578,1787981,46869,6303684,223082807,147856637,22515490,12388975,166613,3617,1832510,27884661,22858318,4780888,1690979,155805,3259,1617272,23913266,20041698,3702573,1253815
1/30/21,1649246,43453,5800783,273530738,178870232,32662951,11539077,1765171,46851,6198475,235809880,155289167,24802180,12685442,142459,2783,1430981,29577902,24064165,5259693,1693241,151763,3179,1601449,25204682,20995101,4021405,1291416
1/31/21,1212578,27096,4831444,310501586,186405362,35353088,11981898,1736002,46541,6187894,252473693,162757293,27265020,13264079,112152,1858,943955,31123299,25201143,5657142,1545397,149042,3174,1593714,26529631,21952103,4370020,1324949
2/1/21,1462953,35455,5168289,295818741,192284353,37830205,9259020,1711944,46322,6151296,265883397,170157727,29837682,13383869,134975,2071,1031948,32222402,26023153,5927847,1099103,146656,3187,1566006,27885082,22919370,4738800,1355451
2/2/21,1489911,50383,6149094,304247013,197774131,39929703,8366972,1667810,45392,6103994,279286410,177542440,32439053,13393836,115303,3435,1632009,32780860,26440836,6064792,558458,142038,3105,1545935,29205063,23853456,5107782,1319981
2/3/21,1703435,52167,6917418,361918151,205352491,43447247,26157641,1631867,44919,6119234,293920218,184858171,35199668,13411667,121691,3907,1868926,33878254,27154956,6436931,1097394,137428,3097,1519501,30523009,24777311,5484336,1317946
2/4/21,1508538,42024,6926048,345594626,214881630,47411959,14758462,1562774,42954,6129185,307595808,192288425,38084918,13600378,124006,3736,1928044,35203710,27905197,6926050,1325456,131028,3058,1524053,31810155,25663967,5864763,1287147
2/5/21,1753128,55617,6255295,356593766,222124295,50196574,13090684,1539970,43742,6006910,321172089,199670356,40975961,13593393,134422,3666,1828575,36819212,28909497,7503864,1615502,126430,3065,1523491,33086520,26528421,6253760,1276364
2/6/21,1201704,33277,5475985,369347242,230218804,53791598,13310424,1476035,42288,5960510,334860161,207005867,43994339,13846443,104176,2670,1332893,39037964,30250964,8317180,2218752,120961,3049,1509479,34437957,27412249,6690544,1351437
2/7/21,1262671,26007,4379148,382745092,239437523,58511388,10960409,1483191,42133,5895897,345180662,214581890,47302668,13700516,89746,1437,828581,41210937,31579100,9147185,2172973,117760,2989,1492997,35879048,28323386,7189121,1441091
2/8/21,1032113,29962,4845892,391296029,243866174,60762486,10059716,1421643,41348,5849840,358820274,221950721,50578708,13814901,90438,1620,1042091,42417617,32340146,9518015,1206680,111397,2924,1494446,37335508,29225814,7702002,1456459
2/9/21,1374352,52273,5880625,462475996,251887342,64160687,29378716,1405134,41618,5811487,381424415,229681180,54040277,16816579,95265,3073,1691545,43206190,32867213,9840429,788573,108535,2873,1502951,38824841,30143868,8241379,1489333
2/10/21,1423096,45146,5980401,437188496,261812425,67841960,15026039,1365086,40615,5677628,392177321,237746885,57525236,15226350,95250,3296,1637637,44769970,33783384,10469514,1563780,104758,2785,1469909,40380800,31090786,8817462,1555959
2/11/21,1436709,44459,6262066,452942626,271938606,73139479,15373289,1354825,40963,5582773,407512750,245897881,61200596,15314182,105764,3228,1414887,46390270,34723964,11188782,1620300,102152,2713,1396601,41978880,32064895,9426424,1598080
2/12/21,1389710,42629,5981923,467221787,289145901,77570901,17400579,1302908,39108,5543720,423316753,255472396,65111214,15929882,99670,2910,1411757,48410558,35834855,12085830,2020288,97187,2605,1337056,43634787,33054232,10080991,1655907
2/13/21,1201346,32804,5184500,484118206,299418697,82570529,14996308,1302857,39040,5502079,439712605,265358095,69222490,16170722,87219,2187,1101327,50641884,37056122,13082172,2231326,94765,2536,1303975,45292489,34026398,10761704,1657703
2/14/21,942285,20986,4187579,488312629,302226582,88621026,11957921,1257087,38323,5474712,454793681,274327961,73523867,16313224,65135,1164,663815,52884356,38292270,14077440,2242472,91249,2497,1280437,46960121,34985422,11466026,1667631
2/15/21,917058,24417,4768627,455853949,277860712,76797686,8520426,1240651,37531,5463674,464016241,279184324,75814610,16093325,54279,959,797914,0,0,0,0,86083,2402,1245555,40900461,30365401,10106310,1495248
2/16/21,1140966,37964,5726932,525884245,327529221,96134937,15657784,1207310,35486,5441718,473074563,289990306,80382360,14133192,62498,1751,1249575,55220364,39670551,15015434,0,81402,2214,1182416,42616772,31337307,10845596,1382595
2/17/21,1295832,38884,6095837,541918463,337447049,101161529,15440010,1189129,34592,5458209,488035986,300795253,85142298,14192331,70139,2409,1469994,56281827,40268009,15471536,1061463,77815,2087,1158467,44261323,32263682,11560171,1310836
2/18/21,1323720,38191,6286495,561283454,348530395,106912025,19270180,1172988,33696,5461699,503513248,311736937,89966948,14749030,69911,2529,1414231,57737767,41021049,16162358,1455940,72693,1987,1158373,45882394,33163265,12270681,1287356
2/19/21,1351200,38023,6349553,571334639,361837573,111987213,17221129,1167487,33038,5514218,518386512,322121461,94883564,14723394,79282,2612,1353238,59585043,41977401,17039118,1847276,69780,1944,1150013,47478749,34040772,12978294,1262640
